"subject","activity","variable","mean"
"384","1","LAYING","fBodyGyro.mean.Y",-0.9521914948
"385","1","LAYING","fBodyGyro.mean.Z",-0.909302721
"386","1","LAYING","fBodyGyro.std.X",-0.8822964508
"387","1","LAYING","fBodyGyro.std.Y",-0.9512320494
"388","1","LAYING","fBodyGyro.std.Z",-0.9165825082
"389","1","LAYING","fBodyAccMag.mean",-0.8617676481
"390","1","LAYING","fBodyAccMag.std",-0.7983009404
"391","1","LAYING","fBodyBodyAccJerkMag.mean",-0.9333003608
"392","1","LAYING","fBodyBodyAccJerkMag.std",-0.9218039756
"393","1","LAYING","fBodyBodyGyroMag.mean",-0.8621901854
"394","1","LAYING","fBodyBodyGyroMag.std",-0.82431943968
"395","1","LAYING","fBodyBodyGyroJerkMag.mean",-0.9423669466
"396","1","LAYING","fBodyBodyGyroJerkMag.std",-0.9326606676
"397","3","WALKING","tBodyAcc.mean.X",0.275567462068966
"398","3","WALKING","tBodyAcc.mean.Y",-0.0171767844203448
"399","3","WALKING","tBodyAcc.mean.Z",-0.112674859827586
"400","3","WALKING","tBodyAcc.std.X",-0.360356726034483
"401","3","WALKING","tBodyAcc.std.Y",-0.0699140652103448
"402","3","WALKING","tBodyAcc.std.Z",-0.387411994310345
"403","3","WALKING","tGravityAcc.mean.X",0.936506743275862
"404","3","WALKING","tGravityAcc.mean.Y",-0.261986357931034
"405","3","WALKING","tGravityAcc.mean.Z",-0.138107866258621
"406","3","WALKING","tGravityAcc.std.X",-0.97777159137931
"407","3","WALKING","tGravityAcc.std.Y",-0.962355639482759
"408","3","WALKING","tGravityAcc.std.Z",-0.952091795
"409","3","WALKING","tBodyAccJerk.mean.X",0.0814745882660345
"410","3","WALKING","tBodyAccJerk.mean.Y",0.0100591485
"411","3","WALKING","tBodyAccJerk.mean.Z",-0.00562264594827586
"412","3","WALKING","tBodyAccJerk.std.X",-0.26867964387931
"413","3","WALKING","tBodyAccJerk.std.Y",-0.0449619594258621
"414","3","WALKING","tBodyAccJerk.std.Z",-0.52948611637931
"415","3","WALKING","tBodyGyro.mean.X",-0.0256405192517241
"416","3","WALKING","tBodyGyro.mean.Y",-0.0779150937413793
"417","3","WALKING","tBodyGyro.mean.Z",0.0813485942827586
"418","3","WALKING","tBodyGyro.std.X",-0.571869560172414
"419","3","WALKING","tBodyGyro.std.Y",-0.563793260172414
"420","3","WALKING","tBodyGyro.std.Z",-0.476696411551724
"421","3","WALKING","tBodyGyroJerk.mean.X",-0.0952398165017241
"422","3","WALKING","tBodyGyroJerk.mean.Y",-0.0387874651724138
"423","3","WALKING","tBodyGyroJerk.mean.Z",-0.0503616100815517
"424","3","WALKING","tBodyGyroJerk.std.X",-0.385922986034483
"425","3","WALKING","tBodyGyroJerk.std.Y",-0.639087984137931
"426","3","WALKING","tBodyGyroJerk.std.Z",-0.536664080344828
"427","3","WALKING","tBodyAccMag.mean",-0.254690333275862
"428","3","WALKING","tBodyAccMag.std",-0.328428936551724
"429","3","WALKING","tGravityAccMag.mean",-0.254690333275862
"430","3","WALKING","tGravityAccMag.std",-0.328428936551724
"431","3","WALKING","tBodyAccJerkMag.mean",-0.280009317413793
"432","3","WALKING","tBodyAccJerkMag.std",-0.139916355325862
"433","3","WALKING","tBodyGyroMag.mean",-0.466411754137931
"434","3","WALKING","tBodyGyroMag.std",-0.561510683275862
"435","3","WALKING","tBodyGyroJerkMag.mean",-0.566135217931034
"436","3","WALKING","tBodyGyroJerkMag.std",-0.567371560862069
"437","3","WALKING","fBodyAcc.mean.X",-0.316614011689655
"438","3","WALKING","fBodyAcc.mean.Y",-0.0813024353275862
"439","3","WALKING","fBodyAcc.mean.Z",-0.412374074482759
"440","3","WALKING","fBodyAcc.std.X",-0.379276781206897
"441","3","WALKING","fBodyAcc.std.Y",-0.124030832001724
"442","3","WALKING","fBodyAcc.std.Z",-0.422998473965517
"443","3","WALKING","fBodyAccJerk.mean.X",-0.304694442551724
"444","3","WALKING","fBodyAccJerk.mean.Y",-0.140508590224138
"445","3","WALKING","fBodyAccJerk.mean.Z",-0.514137255344828
"446","3","WALKING","fBodyAccJerk.std.X",-0.296596633103448
"447","3","WALKING","fBodyAccJerk.std.Y",-0.00561498755362069
"448","3","WALKING","fBodyAccJerk.std.Z",-0.543529108103448
"449","3","WALKING","fBodyGyro.mean.X",-0.437845763793103
"450","3","WALKING","fBodyGyro.mean.Y",-0.561526265344828
"451","3","WALKING","fBodyGyro.mean.Z",-0.418126217413793
"452","3","WALKING","fBodyGyro.std.X",-0.615121369827586
"453","3","WALKING","fBodyGyro.std.Y",-0.568888673448276
"454","3","WALKING","fBodyGyro.std.Z",-0.545896388103448
"455","3","WALKING","fBodyAccMag.mean",-0.290031535172414
"456","3","WALKING","fBodyAccMag.std",-0.456373080862069
"457","3","WALKING","fBodyBodyAccJerkMag.mean",-0.186764516965517
"458","3","WALKING","fBodyBodyAccJerkMag.std",-0.0898519904044828
"459","3","WALKING","fBodyBodyGyroMag.mean",-0.569755772241379
"460","3","WALKING","fBodyBodyGyroMag.std",-0.632643292931034
"461","3","WALKING","fBodyBodyGyroJerkMag.mean",-0.607751646034483
"462","3","WALKING","fBodyBodyGyroJerkMag.std",-0.549087007931034
"463","3","WALKING_UPSTAIRS","tBodyAcc.mean.X",0.260819873067797
"464","3","WALKING_UPSTAIRS","tBodyAcc.mean.Y",-0.0324109410555932
"465","3","WALKING_UPSTAIRS","tBodyAcc.mean.Z",-0.110064863437288
"466","3","WALKING_UPSTAIRS","tBodyAcc.std.X",-0.313123437627119
"467","3","WALKING_UPSTAIRS","tBodyAcc.std.Y",0.0116280813372881
"468","3","WALKING_UPSTAIRS","tBodyAcc.std.Z",-0.369754604067797
"469","3","WALKING_UPSTAIRS","tGravityAcc.mean.X",0.883533436101695
"470","3","WALKING_UPSTAIRS","tGravityAcc.mean.Y",-0.382851153728814
"471","3","WALKING_UPSTAIRS","tGravityAcc.mean.Z",-0.162943955254237
"472","3","WALKING_UPSTAIRS","tGravityAcc.std.X",-0.944040819322034
"473","3","WALKING_UPSTAIRS","tGravityAcc.std.Y",-0.909825953898305
"474","3","WALKING_UPSTAIRS","tGravityAcc.std.Z",-0.909469675084746
"475","3","WALKING_UPSTAIRS","tBodyAccJerk.mean.X",0.0426880986186441
"476","3","WALKING_UPSTAIRS","tBodyAccJerk.mean.Y",0.0397249270484746
"477","3","WALKING_UPSTAIRS","tBodyAccJerk.mean.Z",0.0208205538101695
"478","3","WALKING_UPSTAIRS","tBodyAccJerk.std.X",-0.458364616949153
"479","3","WALKING_UPSTAIRS","tBodyAccJerk.std.Y",-0.251680364540678
"480","3","WALKING_UPSTAIRS","tBodyAccJerk.std.Z",-0.708551711864407
"481","3","WALKING_UPSTAIRS","tBodyGyro.mean.X",0.0721980309322034
"482","3","WALKING_UPSTAIRS","tBodyGyro.mean.Y",-0.139275405637288
"483","3","WALKING_UPSTAIRS","tBodyGyro.mean.Z",0.0215603697
"484","3","WALKING_UPSTAIRS","tBodyGyro.std.X",-0.456039262525424
"485","3","WALKING_UPSTAIRS","tBodyGyro.std.Y",-0.582742845932203
"486","3","WALKING_UPSTAIRS","tBodyGyro.std.Z",-0.492327305084746
"487","3","WALKING_UPSTAIRS","tBodyGyroJerk.mean.X",-0.115510569491525
"488","3","WALKING_UPSTAIRS","tBodyGyroJerk.mean.Y",-0.0400372510491525
"489","3","WALKING_UPSTAIRS","tBodyGyroJerk.mean.Z",-0.0498180874305085
"490","3","WALKING_UPSTAIRS","tBodyGyroJerk.std.X",-0.507270757966102
"491","3","WALKING_UPSTAIRS","tBodyGyroJerk.std.Y",-0.775774143389831
"492","3","WALKING_UPSTAIRS","tBodyGyroJerk.std.Z",-0.573433947627119
"493","3","WALKING_UPSTAIRS","tBodyAccMag.mean",-0.184014895
"494","3","WALKING_UPSTAIRS","tBodyAccMag.std",-0.333597432542373
"495","3","WALKING_UPSTAIRS","tGravityAccMag.mean",-0.184014895
"496","3","WALKING_UPSTAIRS","tGravityAccMag.std",-0.333597432542373
"497","3","WALKING_UPSTAIRS","tBodyAccJerkMag.mean",-0.436901159491525
"498","3","WALKING_UPSTAIRS","tBodyAccJerkMag.std",-0.439020591694915
"499","3","WALKING_UPSTAIRS","tBodyGyroMag.mean",-0.347321812220339
"500","3","WALKING_UPSTAIRS","tBodyGyroMag.std",-0.408886653186441
"501","3","WALKING_UPSTAIRS","tBodyGyroJerkMag.mean",-0.658861401355932
"502","3","WALKING_UPSTAIRS","tBodyGyroJerkMag.std",-0.718028040338983
"503","3","WALKING_UPSTAIRS","fBodyAcc.mean.X",-0.392004211474576
"504","3","WALKING_UPSTAIRS","fBodyAcc.mean.Y",-0.0788094156644068
"505","3","WALKING_UPSTAIRS","fBodyAcc.mean.Z",-0.504494528474576
"506","3","WALKING_UPSTAIRS","fBodyAcc.std.X",-0.285333024050847
"507","3","WALKING_UPSTAIRS","fBodyAcc.std.Y",-0.00803987529661017
"508","3","WALKING_UPSTAIRS","fBodyAcc.std.Z",-0.350797226271186
"509","3","WALKING_UPSTAIRS","fBodyAccJerk.mean.X",-0.478434306271186
"510","3","WALKING_UPSTAIRS","fBodyAccJerk.mean.Y",-0.283772547471017
"511","3","WALKING_UPSTAIRS","fBodyAccJerk.mean.Z",-0.677314534067797
"512","3","WALKING_UPSTAIRS","fBodyAccJerk.std.X",-0.486446509661017
"513","3","WALKING_UPSTAIRS","fBodyAccJerk.std.Y",-0.268191523644068
"514","3","WALKING_UPSTAIRS","fBodyAccJerk.std.Z",-0.738705863898305
"515","3","WALKING_UPSTAIRS","fBodyGyro.mean.X",-0.378216681762712
"516","3","WALKING_UPSTAIRS","fBodyGyro.mean.Y",-0.637293508305085
"517","3","WALKING_UPSTAIRS","fBodyGyro.mean.Z",-0.431503361525424
"518","3","WALKING_UPSTAIRS","fBodyGyro.std.X",-0.484820991355932
"519","3","WALKING_UPSTAIRS","fBodyGyro.std.Y",-0.556045947118644
"520","3","WALKING_UPSTAIRS","fBodyGyro.std.Z",-0.561097649661017
"521","3","WALKING_UPSTAIRS","fBodyAccMag.mean",-0.315866079491525
"522","3","WALKING_UPSTAIRS","fBodyAccMag.std",-0.447994369152542
"523","3","WALKING_UPSTAIRS","fBodyBodyAccJerkMag.mean",-0.412920898474576
"524","3","WALKING_UPSTAIRS","fBodyBodyAccJerkMag.std",-0.48060920220339
"525","3","WALKING_UPSTAIRS","fBodyBodyGyroMag.mean",-0.514211583728814
"526","3","WALKING_UPSTAIRS","fBodyBodyGyroMag.std",-0.445181802430508
"527","3","WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean",-0.716877778644068
"528","3","WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.std",-0.740033436271186
"529","3","WALKING_DOWNSTAIRS","tBodyAcc.mean.X",0.292423484693878
"530","3","WALKING_DOWNSTAIRS","tBodyAcc.mean.Y",-0.0193554079328571
"531","3","WALKING_DOWNSTAIRS","tBodyAcc.mean.Z",-0.116139842908163
"532","3","WALKING_DOWNSTAIRS","tBodyAcc.std.X",-0.0574100475102041
"533","3","WALKING_DOWNSTAIRS","tBodyAcc.std.Y",-0.0331503723387755
"534","3","WALKING_DOWNSTAIRS","tBodyAcc.std.Z",-0.362240245489796
"535","3","WALKING_DOWNSTAIRS","tGravityAcc.mean.X",0.939057787755102
"536","3","WALKING_DOWNSTAIRS","tGravityAcc.mean.Y",-0.228829214285714
"537","3","WALKING_DOWNSTAIRS","tGravityAcc.mean.Z",-0.102352758040816
"538","3","WALKING_DOWNSTAIRS","tGravityAcc.std.X",-0.950061129591837
"539","3","WALKING_DOWNSTAIRS","tGravityAcc.std.Y",-0.946094637755102
"540","3","WALKING_DOWNSTAIRS","tGravityAcc.std.Z",-0.899943947755102
"541","3","WALKING_DOWNSTAIRS","tBodyAccJerk.mean.X",0.0725689294489796
"542","3","WALKING_DOWNSTAIRS","tBodyAccJerk.mean.Y",0.0109707769183673
"543","3","WALKING_DOWNSTAIRS","tBodyAccJerk.mean.Z",-0.00202727978142857
"544","3","WALKING_DOWNSTAIRS","tBodyAccJerk.std.X",-0.0858010042244898
"545","3","WALKING_DOWNSTAIRS","tBodyAccJerk.std.Y",-0.111439194979592
"546","3","WALKING_DOWNSTAIRS","tBodyAccJerk.std.Z",-0.571735243061224
"547","3","WALKING_DOWNSTAIRS","tBodyGyro.mean.X",-0.13157327645102
"548","3","WALKING_DOWNSTAIRS","tBodyGyro.mean.Y",-0.0139358043959184
"549","3","WALKING_DOWNSTAIRS","tBodyGyro.mean.Z",0.123826738353061
"550","3","WALKING_DOWNSTAIRS","tBodyGyro.std.X",-0.261653414014286
"551","3","WALKING_DOWNSTAIRS","tBodyGyro.std.Y",-0.546740387959184
"552","3","WALKING_DOWNSTAIRS","tBodyGyro.std.Z",-0.44230776755102
"553","3","WALKING_DOWNSTAIRS","tBodyGyroJerk.mean.X",-0.0778701650285714
"554","3","WALKING_DOWNSTAIRS","tBodyGyroJerk.mean.Y",-0.0391567930959184
"555","3","WALKING_DOWNSTAIRS","tBodyGyroJerk.mean.Z",-0.0416193131122449
"556","3","WALKING_DOWNSTAIRS","tBodyGyroJerk.std.X",-0.285683162346939
"557","3","WALKING_DOWNSTAIRS","tBodyGyroJerk.std.Y",-0.680947338163265
"558","3","WALKING_DOWNSTAIRS","tBodyGyroJerk.std.Z",-0.374605412306122
"559","3","WALKING_DOWNSTAIRS","tBodyAccMag.mean",-0.0628126118283674
"560","3","WALKING_DOWNSTAIRS","tBodyAccMag.std",-0.0411340078469388
"561","3","WALKING_DOWNSTAIRS","tGravityAccMag.mean",-0.0628126118283674
"562","3","WALKING_DOWNSTAIRS","tGravityAccMag.std",-0.0411340078469388
"563","3","WALKING_DOWNSTAIRS","tBodyAccJerkMag.mean",-0.205239246653061
"564","3","WALKING_DOWNSTAIRS","tBodyAccJerkMag.std",-0.0926324494530612
"565","3","WALKING_DOWNSTAIRS","tBodyGyroMag.mean",-0.215294501244898
"566","3","WALKING_DOWNSTAIRS","tBodyGyroMag.std",-0.245794699346939
"567","3","WALKING_DOWNSTAIRS","tBodyGyroJerkMag.mean",-0.508567577142857
"568","3","WALKING_DOWNSTAIRS","tBodyGyroJerkMag.std",-0.583919211020408
"569","3","WALKING_DOWNSTAIRS","fBodyAcc.mean.X",-0.0421706943244898
"570","3","WALKING_DOWNSTAIRS","fBodyAcc.mean.Y",-0.00770048300204082
"571","3","WALKING_DOWNSTAIRS","fBodyAcc.mean.Z",-0.404452414285714
"572","3","WALKING_DOWNSTAIRS","fBodyAcc.std.X",-0.0654417192653061
"573","3","WALKING_DOWNSTAIRS","fBodyAcc.std.Y",-0.109722354322449
"574","3","WALKING_DOWNSTAIRS","fBodyAcc.std.Z",-0.389723034061224
"575","3","WALKING_DOWNSTAIRS","fBodyAccJerk.mean.X",-0.0906707125102041
"576","3","WALKING_DOWNSTAIRS","fBodyAccJerk.mean.Y",-0.135938542632653
"577","3","WALKING_DOWNSTAIRS","fBodyAccJerk.mean.Z",-0.529059450612245
"578","3","WALKING_DOWNSTAIRS","fBodyAccJerk.std.X",-0.165442898685714
"579","3","WALKING_DOWNSTAIRS","fBodyAccJerk.std.Y",-0.14772824006198
"580","3","WALKING_DOWNSTAIRS","fBodyAccJerk.std.Z",-0.613525074285714
"581","3","WALKING_DOWNSTAIRS","fBodyGyro.mean.X",-0.129066574295918
"582","3","WALKING_DOWNSTAIRS","fBodyGyro.mean.Y",-0.542694164081633
"583","3","WALKING_DOWNSTAIRS","fBodyGyro.mean.Z",-0.302866461179592
"584","3","WALKING_DOWNSTAIRS","fBodyGyro.std.X",-0.30863033105102
"585","3","WALKING_DOWNSTAIRS","fBodyGyro.std.Y",-0.553094540204082
"586","3","WALKING_DOWNSTAIRS","fBodyGyro.std.Z",-0.548164313265306
"587","3","WALKING_DOWNSTAIRS","fBodyAccMag.mean",0.0289413195612245
"588","3","WALKING_DOWNSTAIRS","fBodyAccMag.std",-0.233849422120408
"589","3","WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag.mean",-0.049477977322449
"590","3","WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag.std",-0.159102288018367
"591","3","WALKING_DOWNSTAIRS","fBodyBodyGyroMag.mean",-0.332376629371429
"592","3","WALKING_DOWNSTAIRS","fBodyBodyGyroMag.std",-0.322440827020408
"593","3","WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean",-0.576277199387755
"594","3","WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.std",-0.624910820612245
"595","3","SITTING","tBodyAcc.mean.X",0.257197599134615
"596","3","SITTING","tBodyAcc.mean.Y",-0.00350299841730769
"597","3","SITTING","tBodyAcc.mean.Z",-0.0983579203269231
"598","3","SITTING","tBodyAcc.std.X",-0.971010120961538
"599","3","SITTING","tBodyAcc.std.Y",-0.856617812115385
"600","3","SITTING","tBodyAcc.std.Z",-0.875110175384615
"601","3","SITTING","tGravityAcc.mean.X",0.901098984615385
"602","3","SITTING","tGravityAcc.mean.Y",0.127303379245962
"603","3","SITTING","tGravityAcc.mean.Z",0.139020582461538
"604","3","SITTING","tGravityAcc.std.X",-0.957324457884615
"605","3","SITTING","tGravityAcc.std.Y",-0.903923008269231
"606","3","SITTING","tGravityAcc.std.Z",-0.897736318269231
"607","3","SITTING","tBodyAccJerk.mean.X",0.0726098418653846
"608","3","SITTING","tBodyAccJerk.mean.Y",0.00272529134230769
"609","3","SITTING","tBodyAccJerk.mean.Z",-0.00423348373557692
"610","3","SITTING","tBodyAccJerk.std.X",-0.974467390384615
"611","3","SITTING","tBodyAccJerk.std.Y",-0.953631390961538
"612","3","SITTING","tBodyAccJerk.std.Z",-0.974661565961538
"613","3","SITTING","tBodyGyro.mean.X",-0.0385365204807692
"614","3","SITTING","tBodyGyro.mean.Y",-0.07524100275
"615","3","SITTING","tBodyGyro.mean.Z",0.0940113975530769
"616","3","SITTING","tBodyGyro.std.X",-0.965434768461538
"617","3","SITTING","tBodyGyro.std.Y",-0.944854571346154
"618","3","SITTING","tBodyGyro.std.Z",-0.926413710384615
"619","3","SITTING","tBodyGyroJerk.mean.X",-0.103605889057692
"620","3","SITTING","tBodyGyroJerk.mean.Y",-0.0360909881807692
"621","3","SITTING","tBodyGyroJerk.mean.Z",-0.0590079966686538
"622","3","SITTING","tBodyGyroJerk.std.X",-0.972546905961538
"623","3","SITTING","tBodyGyroJerk.std.Y",-0.978635908653846
"624","3","SITTING","tBodyGyroJerk.std.Z",-0.973751670576923
"625","3","SITTING","tBodyAccMag.mean",-0.895383350192308
"626","3","SITTING","tBodyAccMag.std",-0.8703017
"627","3","SITTING","tGravityAccMag.mean",-0.895383350192308
"628","3","SITTING","tGravityAccMag.std",-0.8703017
"629","3","SITTING","tBodyAccJerkMag.mean",-0.969080752884615
"630","3","SITTING","tBodyAccJerkMag.std",-0.966550084230769
"631","3","SITTING","tBodyGyroMag.mean",-0.919354372307692
"632","3","SITTING","tBodyGyroMag.std",-0.925518103807692
"633","3","SITTING","tBodyGyroJerkMag.mean",-0.977998051923077
"634","3","SITTING","tBodyGyroJerkMag.std",-0.976772675961538
"635","3","SITTING","fBodyAcc.mean.X",-0.970154440961538
"636","3","SITTING","fBodyAcc.mean.Y",-0.891907751346154
"637","3","SITTING","fBodyAcc.mean.Z",-0.917987925384615
"638","3","SITTING","fBodyAcc.std.X",-0.971605878461538
"639","3","SITTING","fBodyAcc.std.Y",-0.8496556575
"640","3","SITTING","fBodyAcc.std.Z",-0.864322464038462
"641","3","SITTING","fBodyAccJerk.mean.X",-0.974950363461538
"642","3","SITTING","fBodyAccJerk.mean.Y",-0.954170151346154
"643","3","SITTING","fBodyAccJerk.mean.Z",-0.970845669423077
"644","3","SITTING","fBodyAccJerk.std.X",-0.976283534807692
"645","3","SITTING","fBodyAccJerk.std.Y",-0.956461756730769
"646","3","SITTING","fBodyAccJerk.std.Z",-0.9771595725
"647","3","SITTING","fBodyGyro.mean.X",-0.957550637692308
"648","3","SITTING","fBodyGyro.mean.Y",-0.95617355
"649","3","SITTING","fBodyGyro.mean.Z",-0.934967958846154
"650","3","SITTING","fBodyGyro.std.X",-0.968013062884615
"651","3","SITTING","fBodyGyro.std.Y",-0.939609988461538
"652","3","SITTING","fBodyGyro.std.Z",-0.930633150769231
"653","3","SITTING","fBodyAccMag.mean",-0.904185725576923
"654","3","SITTING","fBodyAccMag.std",-0.874626592115385
"655","3","SITTING","fBodyBodyAccJerkMag.mean",-0.965888891730769
"656","3","SITTING","fBodyBodyAccJerkMag.std",-0.966568852884615
"657","3","SITTING","fBodyBodyGyroMag.mean",-0.946664943653846
"658","3","SITTING","fBodyBodyGyroMag.std",-0.925449629
"659","3","SITTING","fBodyBodyGyroJerkMag.mean",-0.977898105576923
"660","3","SITTING","fBodyBodyGyroJerkMag.std",-0.976689802692308
"661","3","STANDING","tBodyAcc.mean.X",0.280046513278689
"662","3","STANDING","tBodyAcc.mean.Y",-0.0143376555065574
"663","3","STANDING","tBodyAcc.mean.Z",-0.101621722633148
"664","3","STANDING","tBodyAcc.std.X",-0.96674254295082
"665","3","STANDING","tBodyAcc.std.Y",-0.893449307213115
"666","3","STANDING","tBodyAcc.std.Z",-0.911419015081967
"667","3","STANDING","tGravityAcc.mean.X",0.93503077852459
"668","3","STANDING","tGravityAcc.mean.Y",-0.301735130327869
"669","3","STANDING","tGravityAcc.mean.Z",0.024763106752459
"670","3","STANDING","tGravityAcc.std.X",-0.982020428032787
"671","3","STANDING","tGravityAcc.std.Y",-0.957425321803279
"672","3","STANDING","tGravityAcc.std.Z",-0.928161577377049
"673","3","STANDING","tBodyAccJerk.mean.X",0.0750900622277049
"674","3","STANDING","tBodyAccJerk.mean.Y",0.00771663644590164
"675","3","STANDING","tBodyAccJerk.mean.Z",-0.00807177934114754
"676","3","STANDING","tBodyAccJerk.std.X",-0.957086489344262
"677","3","STANDING","tBodyAccJerk.std.Y",-0.941686785737705
"678","3","STANDING","tBodyAccJerk.std.Z",-0.973059634918033
"679","3","STANDING","tBodyGyro.mean.X",-0.0246626070770492
"680","3","STANDING","tBodyGyro.mean.Y",-0.0585101918262295
"681","3","STANDING","tBodyGyro.mean.Z",0.0665262054098361
"682","3","STANDING","tBodyGyro.std.X",-0.900462227540984
"683","3","STANDING","tBodyGyro.std.Y",-0.927788618196721
"684","3","STANDING","tBodyGyro.std.Z",-0.91236408147541
"685","3","STANDING","tBodyGyroJerk.mean.X",-0.0994602620655738
"686","3","STANDING","tBodyGyroJerk.mean.Y",-0.0472415819016393
"687","3","STANDING","tBodyGyroJerk.mean.Z",-0.0416832156688525
"688","3","STANDING","tBodyGyroJerk.std.X",-0.940937642459016
"689","3","STANDING","tBodyGyroJerk.std.Y",-0.968433747868853
"690","3","STANDING","tBodyGyroJerk.std.Z",-0.958293011803279
"691","3","STANDING","tBodyAccMag.mean",-0.925430819016393
"692","3","STANDING","tBodyAccMag.std",-0.915143303606557
"693","3","STANDING","tGravityAccMag.mean",-0.925430819016393
"694","3","STANDING","tGravityAccMag.std",-0.915143303606557
"695","3","STANDING","tBodyAccJerkMag.mean",-0.959303840327869
"696","3","STANDING","tBodyAccJerkMag.std",-0.948770043278689
"697","3","STANDING","tBodyGyroMag.mean",-0.892089349344262
"698","3","STANDING","tBodyGyroMag.std",-0.88212522147541
"699","3","STANDING","tBodyGyroJerkMag.mean",-0.962339339672131
"700","3","STANDING","tBodyGyroJerkMag.std",-0.957679766885246
"701","3","STANDING","fBodyAcc.mean.X",-0.960123409508197
"702","3","STANDING","fBodyAcc.mean.Y",-0.908075353770492
"703","3","STANDING","fBodyAcc.mean.Z",-0.939507735245902
"704","3","STANDING","fBodyAcc.std.X",-0.969931287377049
"705","3","STANDING","fBodyAcc.std.Y",-0.89243434852459
"706","3","STANDING","fBodyAcc.std.Z",-0.904801254590164
"707","3","STANDING","fBodyAccJerk.mean.X",-0.957666856721311
"708","3","STANDING","fBodyAccJerk.mean.Y",-0.943497973606557
"709","3","STANDING","fBodyAccJerk.mean.Z",-0.969174903442623
"710","3","STANDING","fBodyAccJerk.std.X",-0.960570921803279
"711","3","STANDING","fBodyAccJerk.std.Y",-0.943948547213115
"712","3","STANDING","fBodyAccJerk.std.Z",-0.975595949508197
"713","3","STANDING","fBodyGyro.mean.X",-0.901282267540984
"714","3","STANDING","fBodyGyro.mean.Y",-0.937711157213115
"715","3","STANDING","fBodyGyro.mean.Z",-0.916172537704918
"716","3","STANDING","fBodyGyro.std.X",-0.901985672459016
"717","3","STANDING","fBodyGyro.std.Y",-0.923125941147541
"718","3","STANDING","fBodyGyro.std.Z",-0.919743846065574
"719","3","STANDING","fBodyAccMag.mean",-0.926968932295082
"720","3","STANDING","fBodyAccMag.std",-0.921836076557377
